"CASP__CON"	"CASP__WD"	"CASP__WD.R"	"CASP__WL"	"CASP__WL.R"	"CMZ__CON"	"CMZ__WD"	"CMZ__WD.R"	"CMZ__PLATE"	"CMZ__WL"	"CMZ__WL.R"	"EXP__FIELD"	"HMA__FIELD"	"LSI1__CON"	"LSI1__WD"	"LSI1__WD.R"	"LSI1__FIELD"	"LSI1__WL"	"LSI1__WL.R"	"NRAMP__FIELD"	"QHB__CON"	"QHB__WD"	"QHB__FIELD"	"QHB__PLATE"	"RSS1__CON2"	"RSS1__CON"	"RSS1__WD"	"RSS1__WD.R"	"RSS1__FIELD"	"RSS1__PLATE"	"RSS1__SUB"	"RSS1__SUB.R"	"RSS1__WL"	"RSS1__WL.R"	"SCR__CON"	"SCR__WD"	"SCR__WD.R"	"SCR__PLATE"	"SCR__WL"	"SCR__WL.R"	"SHR__FIELD"	"SHR__PLATE"	"polyA__CON2"	"polyA__CON"	"polyA__WD"	"polyA__WD.R"	"polyA__FIELD"	"polyA__PLATE"	"polyA__SUB"	"polyA__SUB.R"	"polyA__WL"	"polyA__WL.R"	"X35S__CON2"	"X35S__CON"	"X35S__WD"	"X35S__WD.R"	"X35S__FIELD"	"X35S__PLATE"	"X35S__SUB"	"X35S__SUB.R"	"X35S__WL"	"X35S__WL.R"
"OS05G0458600"	0.78882806	0.630505892	0.753550023	1.233990044	0.837972896	1.593468233	0.303096902	0.914665958	3.469001956	0.689317945	0.87723906	2.698530709	0.902125677	1.604941906	0.443479513	3.382656493	0.677679901	3.28351716	1.886277398	0.45459476	74.36395568	0.838582181	39.23876124	57.36870723	1.092984361	0.942537319	0.158101224	0.681678764	0.967758358	2.25460476	0.249328192	0.461194634	0.840083608	0.891186825	2.289225165	1.017842388	0.658568007	3.705760208	0.355055791	0.329421888	2.261840189	6.799318788	1.020919202	1.116646569	0.38076399	1.831455264	2.066261069	1.937761529	0.261241668	0.26324575	1.668109577	1.140907716	0.47171886	0.155150602	0.096629782	0.367086699	0.261610058	0.304926573	0.343475457	0.06471724	0.185221389	0.524503816
"OS05G0550600"	4.041427213	141.3168912	8.264867718	0.991958549	2.74252911	1.923254616	216.7632879	5.576052331	1.899794013	2.834096263	7.334986124	1.792372257	2.994319385	2.673875122	10.05342889	3.930179948	1.585568065	6.015672028	3.178024293	2.913554237	5.171035642	2796.694406	27.80805144	48.00557807	4.457569998	3.912030609	217.7534422	8.136126337	1.311478035	4.253073663	7.50746488	3.050002236	4.505204522	3.108039155	2.224202771	123.1925938	5.591832821	1.677493017	3.389790671	2.879338498	1.550234033	3.18654691	2.196081462	1.308164834	385.3684727	5.31192695	0.62271319	5.930677248	2.031213897	1.28687369	1.632974562	1.974650926	3.835961991	6.026966405	373.5632779	9.892017447	1.166181275	91.59079853	6.17783588	4.231125226	2.898848388	3.557891092
"OS05G0560000"	24.3998922	27.40018541	22.06861049	0.593285167	12.22001727	6.081945744	6.077427446	2.086822718	28.56996303	31.99245093	8.288022208	0.614752993	1.231372948	4.051486387	3.989982691	2.488583476	4.396239654	2.597625718	2.758740459	14.41077688	4.321107707	4.731379739	4.848314473	12.12413119	1.703158111	0.628983949	3.20113378	0.709597293	0.74546896	32.33308134	18.78946483	2.125606481	17.34506503	2.99427238	1.222984643	16.28313563	5.191351073	18.12080738	42.64337118	33.78640949	2.879390267	38.13770345	1.154124117	0.968730814	6.219225462	1.09485835	0.534175051	42.2901992	10.28366662	2.310769039	1.769518809	0.840908774	1.90696752	3.665773778	5.797890764	2.442331113	2.710446216	446.1890591	23.35689509	9.401603815	3.638072058	1.710025367
"OS05G0561000"	2.312375923	0.640106266	8.531745902	2.503016005	2.462836819	4.761200826	0.536365096	1.522392805	0.785635812	0.771917527	2.714577826	9.917275923	9.568385741	154.8822338	1.034403208	90.84444767	145.3455854	303.643601	119.0786338	5.312089525	4.970370878	1.425436915	10.70200528	0.308544206	3.757684997	4.103096465	1.902275737	8.542990781	9.85638747	1.421418527	4.38542115	3.705261755	7.386190356	5.121767729	1.371528993	1.091715476	0.764017156	1.678608287	3.188520254	4.082955628	8.848589252	1.95066538	0.461271229	0.74099436	0.889528111	1.347085663	5.266757891	0.557120296	0.923303487	0.558765699	2.992153028	2.247172181	0.626907895	2.250414812	0.876608147	2.565605027	3.525579044	0.524927785	0.493776068	0.875896269	5.45538275	2.872727764
"OS06G0101600"	5.453130951	7.989533171	42.0415755	2.984721765	28.47417402	12.90470772	0.807500563	2.09790045	8.765777731	22.11742174	5.709930456	1.4292816	0.562003955	2.480812769	3.363704469	1.702901949	0.867357711	2.4675473	1.441445025	12.20513125	2.785698196	5.23766294	1.880317224	5.304485638	2.191970019	0.816945985	3.10409754	1.210282609	0.387849595	33.81285928	11.22520676	3.640233191	10.9298918	6.172177911	4.806686826	17.75014083	2.482307263	5.411958006	38.37697359	9.744168469	3.082334403	17.82813042	1.413647616	2.158194759	1.079721062	1.745402537	0.372147618	47.02329213	7.621988147	4.634348913	1.806699077	1.129481213	2.864549329	2.158199278	0.808333176	3.08590062	0.353733877	489.1468345	20.37317874	15.78841511	1.518126862	0.863186123
"OS06G0107700"	4.441615744	0.836432202	3.122566444	1.393399558	0.908125431	1.705810381	1.477922654	1.066492229	1.106006836	4.993175288	2.942672977	1.264341728	0.591628502	1.940974899	0.677403593	0.552763563	0.912438362	1.377137692	1.180734307	4.328793718	1.906373272	1.73812921	1.199923251	2.403774186	0.786963264	0.394937108	0.409236857	0.470147284	0.894051434	2.883976055	5.206672685	2.511402114	1.753603315	4.355676274	2.33144005	1.230742331	1.557146786	1.934552221	6.240235796	1.544800512	0.410469688	1.149119611	0.210666856	0.460182026	0.241947085	0.302371341	0.214022469	1.713793186	0.928090591	0.645847913	0.271095279	0.22198972	0.572568158	0.581578479	0.715345042	1.070162446	0.974234994	70.46655686	1.425841781	0.678483516	0.781654669	0.789934977
"OS06G0107750"	4.740393582	0.975962596	2.841002695	0.990560241	0.818642303	1.99036709	1.247782192	0.906977586	1.290506631	5.826117533	2.224009828	1.380793493	0.591086473	1.916421211	0.790405448	0.644973448	1.064647811	1.606866491	1.377699851	4.73068254	2.134608446	1.948771258	1.172739605	2.554888625	0.918241441	0.404461991	0.477504172	0.528149401	1.043193646	2.384459322	5.872898576	2.42958688	1.799390956	4.733912273	1.537810813	1.165699935	1.713763135	2.257266762	7.173938664	1.742012077	0.363488534	1.340811313	0.201132802	0.489517595	0.282307764	0.352811762	0.227832472	1.826541679	0.835013051	0.705686315	0.332552409	0.223447724	0.568451983	0.552441818	0.834676143	1.051381977	0.926595047	75.1736718	1.04420765	0.691269984	0.638766835	0.862357881
"OS06G0110000"	1.871615024	3.242311384	6.803474873	1.037784065	3.713446876	1.118633549	3.971111384	2.347377009	3.523302195	2.104717808	3.470537111	10.74461224	11.9134979	1.074193564	1.29087399	0.53013379	2.911017252	1.774363016	1.780335437	475.3307302	1.787853571	4.335571763	8.965016535	3.627249027	4.910146734	5.061715323	5.169356241	3.599755957	13.32728875	15.87701572	35.76680461	5.082791019	4.310457158	3.553961185	3.2217584	2.691716955	1.430212203	5.916302213	1.301029516	4.871001568	17.86947402	7.772800628	2.482359433	2.233002994	1.773871576	3.915984696	9.770500274	6.277383419	34.56406578	2.25100912	2.314128865	2.263932675	18.99600829	24.97759672	13.56781999	21.06407367	101.1979881	16.0178912	60.97159639	6.816279552	17.81582393	25.09693277
"OS06G0202600"	0.338089769	0.40778539	3.6393439	0.308866948	0.457117529	0.37819728	0.799292497	1.196733661	1.268940053	1.691998104	0.465539466	0.303261768	1.707449047	0.346627342	0.236313385	0.651990385	0.70603733	0.538989842	0.558135904	0.606605147	1.700542231	0.957155041	0.323427737	3.329711032	0.203635262	0.344729688	0.261198119	0.146515939	0.515789978	0.339652812	33.83716454	0.638815463	0.183436495	0.29280649	0.330740132	0.279210948	0.28726766	1.830141892	0.368019158	0.282155401	1.122341748	1.355398563	0.143186758	0.105593909	0.186761378	0.135544447	0.123619592	1.155785984	22.34908238	0.55235458	0.136785125	0.275248883	0.14208761	0.274313907	0.265265585	0.373222848	0.141969934	2.767740048	25.51778752	0.905984442	0.357696164	0.132443888
"OS06G0229800"	0.276338573	0.185147378	1.105807715	0.145610008	0.237638129	0.116049004	0.879996751	0.235476059	0.330719628	0.123822842	0.17597328	0.19214897	0.140791363	0.086530305	1.502346963	0.098558611	0.322463487	0.115976703	0.18424464	0.08105005	15.70708409	29.76194593	13.13232186	9.911096821	0.450773588	0.403301989	3.61011618	0.294505075	0.300929747	0.368187732	0.140248736	0.261154006	0.387113549	0.684217919	0.387012551	1.402152959	0.421810732	0.128391697	1.283796774	0.716896628	0.158134839	0.302335153	0.079266453	0.129823223	1.072042982	0.053537647	0.127003727	0.069573881	0.055186166	0.043920361	0.168700019	0.084716885	0.080162069	0.091299847	0.542105727	0.069936521	0.29744786	0.134651036	0.084187327	0.047928018	0.13520866	0.107354775
"OS06G0229900"	0.613075886	0.379303868	1.949289679	0.272016769	0.247766798	0.262301311	0.761219887	0.367940603	0.293836733	0.279872233	0.397745957	0.434307276	0.220968623	0.195581277	1.97374096	0.222768418	0.513061548	0.262137892	0.370200619	0.183194459	21.87171717	34.7635958	17.06434743	11.57000961	0.500566725	0.736212846	4.417295285	0.187888929	0.469079218	0.255634708	0.316999079	0.377455713	0.278977324	0.773676582	0.874750289	2.831538611	0.726610773	0.290199049	0.866406101	1.620375184	0.357426382	0.683357069	0.110373697	0.218919551	1.512265915	0.121009181	0.153561694	0.104568977	0.100128579	0.091693876	0.232731869	0.144678527	0.105716271	0.119877143	0.743991492	0.109859553	0.437908084	0.157105499	0.137285217	0.108329943	0.237676417	0.184461215
"OS06G0264800"	8.454965234	8.949473375	17.11902635	2.566425357	13.00952096	1.69450378	2.307825891	1.330217967	5.971680417	4.128907864	7.88510012	1.366092388	1.593655934	0.510765029	1.271573465	1.637683758	1.494548857	1.31621872	1.028655846	6.553814301	1.238323416	1.250543013	1.096539547	1.738800869	0.780191	0.571197145	1.325129493	0.527176376	0.461792919	9.519446397	4.148109841	0.651479977	6.017471747	1.71774617	2.941460014	5.358776949	1.55695524	6.096819801	16.15109009	9.537719974	1.680037938	2.662705902	0.516186708	0.918888977	0.956031604	0.564749778	0.294286227	14.60926116	1.87826065	1.031433712	0.495031035	0.775049505	1.427916363	1.918241699	1.782469978	1.313183733	1.350088837	154.9700409	5.232847878	4.023546163	2.343176376	1.806862121
"OS06G0270982"	3.086822872	1.634324205	2.152107766	2.049611842	4.875320554	1.938535359	0.648699361	1.393894343	0.682006979	3.012008647	3.490359555	3.318741423	6.94039059	8.896366939	14.37441706	4.862695738	5.19577433	12.20594469	9.561922475	237.5952175	0.725512168	0.316508019	2.074775351	0.456065819	7.403370294	4.620800249	7.819720264	9.581067961	6.64531089	2.595868133	0.818130165	5.21462912	7.89782381	11.34518603	3.807601502	2.568862026	2.505633868	1.759126559	5.306388787	2.660426067	3.737482869	0.623472774	3.478734272	2.859915813	3.287568295	4.536779878	3.483695388	1.797736377	0.131516826	0.980815699	5.553001272	6.14629867	14.32080739	16.80126154	2.411016702	17.99216475	40.16115199	3.76905822	0.391408088	3.128821656	18.60153074	18.3581344
"OS06G0271000"	3.983259149	2.270521109	2.718247135	2.750479519	5.635603413	2.594026263	0.935687662	1.286637834	0.983730759	2.7490531	3.244077982	4.786971573	7.85504836	11.37397632	16.9739048	5.7544605	7.242036477	14.83321875	12.16235127	251.9668631	0.391907245	0.383003303	2.656425471	0.65783194	7.648229151	4.808369881	6.640861106	8.064018915	7.652057734	2.903652836	1.18007562	5.316686506	9.164369048	13.74087106	2.305519022	3.511723781	2.58543555	1.298944787	4.363438961	3.626676059	5.128200642	0.542515728	3.976556544	3.656085594	4.333759222	5.628127741	3.252973155	2.212924396	0.18970062	1.240085559	6.216986127	7.559896808	17.66526362	19.78023895	2.733038313	21.9483212	46.4332209	4.560622262	0.56456926	4.052165558	22.6597176	21.33602299
"OS06G0320500"	66.4307501	32.22063686	48.8681944	8.551436283	81.07008298	44.36881851	4.08385801	5.244468127	46.37273923	68.62521545	30.98306919	4.454236883	5.173164315	5.522984928	4.809477537	7.003166773	6.365259051	8.015418248	4.88494157	28.77339223	5.009655484	15.26322995	7.91633889	12.82727781	4.25384178	2.234053642	2.287612917	4.103439795	2.396205099	60.7188592	19.19930881	7.88239308	39.09394249	10.17671944	10.79936685	46.63851877	8.820348437	68.96126342	117.8226733	77.67194934	10.51098733	50.79837996	2.848427035	4.977527722	4.356912614	4.124925195	0.443426851	75.44409493	6.938476803	4.399646634	4.073217054	3.541303081	5.47478738	4.848128035	3.8705435	5.667765296	2.788493689	842.7248611	14.96932257	11.92043877	7.205486089	5.572545801
"OS06G0509900"	9.097095489	470.9615839	16.63607443	0.580769064	13.43374707	5.020056286	457.0853067	8.944526749	3.2525817	5.62197402	11.92558846	1.710806437	0.63633351	1.580999941	97.02229075	3.022941789	0.569683326	7.741579815	3.598776082	5.184391712	2.499449096	304.8626985	0.432908223	4.9550782	6.746934442	2.413881115	996.6556852	28.10674503	1.017231991	42.34140851	4.279850139	1.334328281	5.864941003	11.60567323	2.516788005	595.2857707	11.46794183	12.83916822	3.679550321	27.74000527	1.377532076	16.29221418	3.9008816	11.34226785	1529.240699	18.23348637	0.517152873	76.99405651	1.468017972	0.567688079	0.585763997	16.24928716	0.851007299	0.913381717	348.4093174	6.286082252	0.534980437	6.891918422	1.456753924	1.112549218	1.193546992	1.802494105
"OS06G0590800"	1.248516985	3.213908159	1.592208275	1.123325467	2.380068977	1.080741092	0.487122321	2.126098411	0.249076311	1.156094198	0.868883314	4.123426634	3.669283974	0.713308363	0.382120361	0.469360813	1.145212789	0.222206184	0.453423005	131.2305162	0.406255947	0.152833579	0.898745034	0.232894094	1.590821556	1.584353327	0.520812943	2.654608829	2.68843859	0.65821534	1.979338003	0.324948044	2.57448686	1.552111235	0.600919828	0.164350091	0.79322091	1.217286646	0.713032266	2.932624603	2.548703263	0.349447097	1.394587788	0.712276783	0.488819325	1.22829113	2.076192385	0.145981544	0.499028114	0.30071889	1.377644385	1.207768149	8.392587412	11.83357107	2.730690007	13.13087973	21.65081512	1.047496494	1.461285776	1.502652132	10.25588795	11.91434703
"OS06G0608700"	4.576345967	5.52599382	5.038526131	4.001964949	6.266180386	1.80900457	2.471474317	6.025213006	6.987060314	5.767425609	4.159812961	4.068277999	4.087750558	0.67000681	0.974187416	1.441422599	2.49521498	2.348904963	0.955948306	1.581328894	1.987105582	2.799030634	1.227449054	2.4183766	0.199233192	0.355915316	0.380175628	0.619470025	5.846084763	2.472654608	5.619149311	0.914061053	1.255471169	0.777064444	0.859482734	3.658191356	5.611926399	6.630530223	1.973452243	8.043826191	2.976694256	6.462983597	0.672244928	0.63261561	0.386864216	0.41057964	1.156665022	4.510684936	1.750183074	0.637943599	0.821784077	0.273758669	0.315988511	0.38707906	0.45994345	0.225823102	1.335056171	115.1885835	1.693963602	0.896757804	0.731046291	0.811462402
"OS06G0731000"	0.478336492	0.791689038	0.992674019	0.382158942	0.813181392	0.482993557	1.866572755	0.627386717	0.726711153	0.692174431	0.983697377	0.64080025	0.424590658	0.483707718	0.499336521	0.953254328	0.676635368	0.648314211	0.448795332	0.453072885	0.600316825	5.567406012	0.371201424	0.452176854	0.43028677	0.458522848	1.133591062	0.309592109	0.394974497	0.316751598	0.783995807	0.445292214	0.320682654	0.430840834	0.458399057	1.439678272	1.404952019	0.717714505	0.644907172	0.542996507	0.693053827	1.01955542	0.248833477	0.211569789	12.28121917	0.275173637	0.267294212	0.265097033	0.247636005	0.226775468	0.246032998	0.232654386	0.503825381	0.399344218	34.67074446	0.317996422	0.808436041	0.312045343	0.339531063	0.267919456	0.280391257	0.600245267
"OS07G0104100"	21.47099969	33.0242596	15.79113422	26.12302621	35.09946183	28.65234516	31.21925177	20.61672591	17.60989091	17.73305014	23.57144627	49.06209212	35.80036158	2.912659608	4.966524753	2.82633098	4.416364134	3.813221259	2.413310978	17.18622321	1516.315342	904.6102266	1419.368843	1091.466301	29.81247736	29.95944919	41.09506604	39.33193258	39.94833664	31.15327039	4.015134139	21.82084487	36.76088888	50.34236727	22.11530205	29.52807943	17.20129989	7.219684266	26.70358818	11.03541959	27.57694168	9.234937745	40.78976008	35.28505392	34.20800612	45.46216962	43.42027709	25.22217259	1.320012668	18.55744584	47.32428601	42.02233982	2.356306487	3.610561893	26.89626245	4.146603774	5.260168843	5.493645118	1.541416828	1.804064749	3.531629387	3.424110656
"OS07G0148900"	19.71363229	10.15681161	22.95193722	3.648900756	78.54848241	10.20413843	1.045341188	2.25636822	15.57291451	21.06341208	9.961140522	6.05978175	2.769974307	4.062015497	2.25083692	2.430893945	2.804720069	3.299583623	1.293523354	13.88945566	2.157725319	3.455675161	1.673992028	1.887339812	1.68200141	1.292874267	0.641554662	1.026742392	1.534915536	19.6330058	5.406639953	2.816282146	20.12967975	3.492343975	6.060004611	12.10758836	5.000868237	16.18396852	41.13521303	31.22486235	2.376364317	10.48424302	0.963187644	1.67997223	1.30419788	1.552695428	0.373505906	28.69076634	2.713735108	1.274624811	2.042996282	1.057088342	1.371308509	0.789225158	1.483246092	2.714088341	1.420220779	317.8114871	6.356275181	3.763885209	1.440348968	1.451385171
"OS07G0178700"	1.149855694	1.559104335	5.457200627	1.159246811	1.984982478	0.739621339	1.680567967	1.827750141	15.46318302	1.591756874	0.798924089	2.731192097	0.301554432	1.036173323	2.106991442	1.095286438	2.009171449	1.658772957	0.877796925	1.345378334	1.381253576	0.938096043	0.845777714	5.122495786	0.882937334	0.826443725	0.879912609	0.778137946	1.030726556	30.47343333	3.443376282	0.643217527	1.57382724	2.667875617	1.401597295	2.371721204	2.968581725	9.616082656	0.38245998	1.346293043	2.396523185	11.88569309	0.299074091	0.780859026	1.440140509	0.178497546	0.294337455	29.37303395	1.351456608	1.998221105	0.55132439	0.205312883	1.570528153	2.857146888	4.719930566	1.179014119	1.157124485	359.0051486	4.485632307	6.737753559	3.274168701	0.714251981
"OS07G0178800"	1.231312203	2.486770054	2.698779924	0.5238495	2.124254084	0.515308758	0.850873018	1.209243582	11.29929795	1.35976039	0.895056114	4.059989112	0.336801054	0.845501215	1.82337169	1.204796441	2.728383691	1.18006553	1.032979637	2.255149578	1.80062498	0.343881993	2.213417099	4.794920583	0.265182637	0.531466396	1.268971971	0.733154351	0.526056121	18.32767467	1.661453228	1.250890739	1.569917265	2.398361362	0.430704092	0.363600562	0.374092361	8.396873606	0.584522902	0.742204947	1.846298458	24.5461322	0.385224654	0.410007445	0.410720612	0.229974005	0.462487795	17.10350501	0.993467862	1.388484188	0.563709951	0.428255985	2.00866638	1.971992984	2.083698037	0.906167002	2.705340186	262.8444702	4.584703837	4.051207944	2.005697187	0.816784687
"OS07G0213600"	0.415460314	1.19927594	0.862189415	0.896781894	0.419350143	0.41950522	0.639913023	0.544918246	0.631186725	0.601189772	1.261418516	0.556568603	0.368779241	0.764022897	0.43369994	0.827876537	0.587693282	1.028807913	1.648744386	0.393517548	35.59462976	12.70565661	60.60551074	31.80055872	0.503971268	0.608221598	0.540741181	0.433537611	0.343056053	0.474909479	0.68094145	0.32275725	0.790414573	0.49344886	0.398143607	0.458158914	0.479109053	0.623372665	0.56013568	0.517832625	0.720529965	0.88553732	0.436273961	0.58670553	0.332305996	0.294746909	0.314001439	0.29728273	0.21508485	0.19696638	0.647111631	0.257256016	0.227087697	0.243320076	0.256402918	0.235987826	0.260553806	0.271027735	0.294900524	0.23270209	0.362282809	0.243070896
"OS07G0422100"	0.324052221	13.2583498	0.646971488	0.220671425	0.44060212	0.278896722	40.22705585	0.362274188	0.419627458	0.399684793	1.126113313	0.370019614	0.524936246	0.279309102	14.75052906	1.628675507	2.750406961	0.760672707	0.594718872	0.831112974	0.300810911	186.7424957	3.798445534	2.606081349	0.186034062	0.201134804	37.13510204	1.720521198	0.790343432	0.236806401	2.604049602	0.286117628	0.235392668	0.779582858	0.264695031	29.47414459	1.484657537	0.927660138	0.400229139	0.726359057	1.282989268	0.588725585	0.306286776	0.225891386	31.38929919	0.685695771	0.656147714	0.153075942	2.553205059	0.160083698	0.295465367	0.411294127	0.268533099	0.276123467	10.83838512	0.474212004	0.255092108	0.180185474	0.365400043	0.19767564	0.161907341	0.244698468
"OS07G0422250"	0.480527965	19.11313914	0.974014733	0.374975504	0.748692324	0.473914731	57.45032999	0.615593733	0.713051169	0.679163633	1.58334292	0.628755133	0.891996929	0.474615467	22.86373759	1.523501531	3.718384338	1.292571668	1.010574925	0.444556478	0.511152375	237.7432389	4.53890219	3.693853668	0.31611803	0.341777938	46.51045233	2.314892693	1.342989592	0.360023051	4.424926391	0.486184841	0.314654784	1.008819667	0.449782534	39.06824827	1.997158788	0.704223631	0.680088612	1.008533961	1.275241501	1.000390844	0.317818893	0.352748967	37.19541466	0.923527071	0.966666649	0.254362127	3.344665146	0.272021923	0.429988253	0.424675719	0.456304363	0.40971223	15.83423624	0.805803857	0.336458436	0.306179829	0.620905336	0.335899959	0.275120745	0.415803412
"OS07G0558400"	48.26074301	37.30752359	57.97254113	10.51533379	48.77128253	22.20669824	3.840131318	5.883670916	35.98236795	64.57701248	25.86460659	2.512455112	3.01471868	4.269093037	4.069129329	6.351228465	4.426706197	5.966911798	4.365304423	26.57487251	3.464087359	10.29251573	4.008652673	8.279782884	4.816526094	2.822102929	2.117982834	2.709173287	1.890478221	47.56656704	15.03181883	4.506142941	31.37581245	10.63010394	18.24938869	36.15341664	7.620156635	31.0320465	121.1101616	55.61997661	3.110628783	41.41566193	2.4214468	4.352290434	3.443132333	2.684978338	0.574357367	60.40661882	4.259388638	3.089540898	3.525336973	2.560971937	3.617465318	4.68799632	3.070965155	3.645884518	1.505999755	798.6936523	8.057110275	9.367199521	3.502326424	3.007868441
"OS07G0562700"	37.06769894	31.70465631	45.17970896	6.930374228	72.95092596	18.45430845	3.350953208	4.415017757	26.18996087	37.14110952	15.10441737	4.118340708	3.361829734	3.722716197	4.239259179	4.631994164	4.464240664	6.006324802	3.766412408	20.9632394	3.934930317	8.937653711	9.78900676	6.340282634	3.676365843	2.278797763	2.003318226	2.259968373	2.147134072	48.02870955	15.83766734	5.345315976	19.81127049	7.673713174	11.01040757	31.03023322	9.498880318	18.20481196	66.09480521	56.35424464	5.405425252	30.76369922	2.842412265	3.647433192	2.519676778	2.957921774	1.948658144	46.72500249	4.841023137	4.227890714	3.709696445	2.3494148	3.955276447	4.157537346	3.807393271	4.751962465	1.686417861	584.3873488	10.57250506	13.00442045	6.592561255	3.028729915
"OS07G0575500"	0.683583212	0.294259286	0.482002578	1.498873495	1.864687632	0.793659081	0.485935743	1.707256925	3.232233198	1.946644761	1.14307726	0.454740376	0.329196198	0.244470574	0.255023055	0.304049513	0.331636772	0.184324629	0.447808755	0.12881484	45.35392836	13.81206812	64.09941546	32.87014261	0.794759819	1.071335064	0.260958831	0.407351387	0.641302631	0.340410232	1.436202294	0.384080951	0.688211422	1.174781562	0.89307647	0.549885631	0.268308331	2.071718669	0.732194854	0.974015018	0.875452294	0.707831774	0.519805612	0.33506935	0.146766012	0.8194492	0.60425399	0.552811197	0.1122973	0.268114673	0.486803223	0.6364665	0.28690507	0.171573271	0.095791469	0.158809842	0.3281474	0.139315443	0.189688938	0.099283397	0.232811898	0.158419765
"OS07G0575550"	0.650721345	0.28804782	0.43284616	1.618783375	1.845975384	0.748714231	0.524810603	1.762064509	3.149891995	2.102376342	1.090627854	0.435519759	0.429389957	0.26402822	0.275424899	0.169172957	0.20776686	0.199070599	0.26288553	0.139120027	38.77844731	11.23689222	53.89895978	24.59269984	0.797145983	0.872980734	0.275224452	0.320560465	0.616515502	0.276230651	0.24073283	0.414807427	0.531450922	1.172574089	0.964522587	0.579142177	0.204548398	1.430246596	0.790770442	0.629805767	0.945488477	0.518949397	0.401891502	0.215181358	0.127440826	0.60248798	0.412597347	0.423886726	0.10797319	0.208591916	0.457298284	0.466388278	0.309857476	0.145928636	0.103454786	0.134899285	0.263087068	0.119307764	0.16461499	0.107226069	0.25143685	0.171093347
"OS07G0577600"	26.97237261	11.17572925	24.10771802	3.696524879	23.55338271	8.015887538	2.07691076	2.232943848	5.011684915	16.93242561	10.0055497	1.27566908	3.339336396	2.810082656	2.086406397	1.36589087	2.623967496	2.259830081	1.776978199	8.850220133	2.043966997	4.417954506	1.947146752	3.10142029	0.979668049	1.507604401	0.815128379	1.026510828	1.290870694	16.05707704	6.785059736	1.890222254	12.98821045	4.139949647	6.355037085	17.46679852	1.37092145	7.417655031	26.87932951	20.86538009	2.366791126	11.63074178	1.247280281	1.397212643	0.782959021	1.120642018	0.302157573	17.84211514	3.595309538	2.344630331	1.405614911	1.130236271	1.892906219	1.842950823	1.475779829	0.9896075	1.631862516	242.9169099	9.60015304	5.267716401	2.145946523	1.440094052
"OS07G0673550"	1.745628233	3.792241783	4.948968027	1.100537875	8.897718081	3.434795643	1.684113469	1.082889141	0.814378586	1.891513955	6.932202341	0.453248957	0.851988055	0.622192088	0.978230871	0.389693804	0.478595748	0.458563711	0.787996743	3.60126466	0.676763735	1.818693356	0.61316598	1.226600674	0.304349179	0.53201758	0.369063219	0.316145987	0.279372205	6.538813758	7.476202515	1.001908926	2.673650404	0.986483607	4.346214185	2.902013918	1.032922279	0.758788647	14.32622473	10.65928009	0.490208804	0.721148955	0.240260866	0.356793343	0.2473228	0.474346254	0.33052778	10.71935175	2.460512921	0.401125396	0.337268209	0.314930897	0.740081634	0.55679463	0.396460624	0.622692004	0.406407263	116.2798459	6.78674267	1.434349927	0.227719379	0.237532519
"OS07G0673600"	2.190941557	4.759650402	6.211459871	1.381287333	11.16754412	4.311019021	2.113734251	1.359136371	0.645141534	2.374043025	8.700621306	0.568873692	0.913676526	0.78091456	1.227779562	0.489105489	0.6006865	0.575544249	0.98901632	4.034855748	0.849407545	1.6934889	0.567671326	1.539509009	0.381989275	0.66773635	0.463211999	0.396795473	0.350640625	8.057372681	9.383397034	1.257497938	3.355704078	1.238137589	5.454942293	2.642218417	1.296422861	0.95235718	17.9808739	13.37848419	0.615262071	0.905115526	0.301551903	0.447812052	0.310415352	0.595352952	0.414846091	13.18911417	3.017036979	0.503453303	0.385134643	0.395270412	0.928877969	0.589365708	0.497598538	0.781542005	0.510082585	143.0659753	8.390504405	1.80025552	0.285811057	0.29812755
"OS07G0681350"	1.684364529	1.682769095	1.432389002	1.006139466	0.751749426	2.594030967	3.536117678	2.590643818	0.581027343	0.688041923	2.913791314	1.723204134	3.527190928	0.253031077	0.502562131	0.329287756	0.911146982	0.409208177	0.481652654	69.78909034	0.305892015	0.315253462	2.563498366	0.294612242	1.358133867	1.093724708	0.84007027	0.890130443	3.782011734	0.175579958	0.651372564	0.524027641	1.659810381	0.828877088	1.361173064	1.117322046	0.661605991	0.247946374	1.198283624	3.116064592	3.141705944	0.352222322	1.011093387	0.203909395	0.208939561	0.420775606	1.415906394	0.126363783	0.153122235	0.292024635	0.717265738	0.518697876	5.664465547	7.913100516	2.205679993	4.329268343	14.23485437	1.548765511	0.661521394	1.508960916	12.66318274	10.4354651
