RSS1__CON2,RSS1__SUB,RSS1__SUB+R,X35S__CON2,X35S__SUB,X35S__SUB+R,polyA__CON2,polyA__SUB,polyA__SUB+R
OS01G0136100,8.394168992,4.528158504,3.904036925,7.033179819,15.00654148,14.3289135,2.421875605,5.827025026,3.384738748
OS01G0136200,3.449076801,3.755754653,1.286693778,3.320731695,8.182929651,6.205765068,0.619679574,2.991367658,1.326362701
OS01G0136300,5.310807711,2.173425865,6.68448129,5.281795429,1.911278378,5.526130561,2.275693743,1.302184927,4.038917533
OS01G0136400,11.55221604,31.46046074,12.999017,14.46876735,24.08635111,10.93462434,9.25565105,22.06203839,9.32457368
OS01G0136450,0.459566945,4.062318417,1.893298686,0.619847452,3.597888792,0.453197475,0.702547062,4.46976508,0.491154093
OS01G0136500,8.062049904,37.0336667,5.927141009,7.293660548,20.98075005,7.336160686,2.702523289,18.62802269,3.076045634
OS01G0136502,3.896605575,5.371257997,2.618868501,7.382579353,2.753744709,5.021954132,2.561317479,1.888668719,1.535760707
OS01G0136600,13.51900506,14.62241219,16.94662308,4.699665432,7.359940177,8.069411954,12.83464487,14.78036609,16.60182994
OS01G0136700,0.178223468,1.84343732,0.157252541,0.189077411,0.813169421,0.202277028,0.099073709,0.615708921,0.091805113
OS01G0136800,2.709477563,11.39087581,5.803274022,4.67080863,12.81921669,5.951066524,3.371264799,12.5404791,5.018084843
OS01G0136850,3.022507182,13.00166062,6.896400035,5.562616983,15.2561867,6.981480745,4.03484781,15.09802982,5.739121682
OS01G0136900,0.324774414,0.25983861,0.336787273,0.399749517,0.599290487,0.425816328,0.207208428,0.631807623,0.26563654
OS01G0137200,0.328089562,3.821990218,0.968402802,0.541588188,1.242025334,0.488296349,0.339503141,0.730018052,0.33951668
OS01G0137300,0.249033974,0.796265589,0.682368552,0.520931267,0.292758242,0.278245354,0.536216727,0.545432179,1.000515298
OS01G0137400,0.328952264,0.27859267,0.723532952,0.923505902,0.585205702,0.378347735,0.336810217,0.234231836,0.556219227
OS01G0137700,0.452421454,3.667130341,1.517389705,0.105938821,0.432008812,0.174477006,0.205666954,2.093647233,0.530796738
OS01G0138300,0.504248374,0.407124246,0.958938016,1.187722314,0.80389333,1.013476167,0.230827104,0.464983428,0.370928576
OS01G0138400,15.88135029,46.04425626,10.69685662,25.26365704,36.76321431,23.03866766,11.76225098,20.8699704,11.78362892
OS01G0138451,11.19353421,41.3517032,3.383622693,18.39801689,36.2515979,16.19808589,7.523069361,15.68715812,5.367120273
OS01G0138500,2.688671055,1.175296875,2.621353424,3.727252499,0.629787116,1.344584397,2.343536104,0.361310479,1.380499931
OS01G0138600,1.308403352,4.2544197,0.981631567,1.162588689,1.817765997,1.41117479,0.945285296,1.639919677,0.899329509
OS01G0138800,26.91109129,453.8589504,13.33639251,3.410459587,198.4157801,18.3842537,6.161955342,202.1123745,17.31679762
OS01G0138900,45.61794771,29.03551515,59.78409746,51.90801043,33.83332853,64.97220061,27.97883679,22.30685271,41.18042044
OS01G0139000,2.774991935,5.490886754,2.564496678,0.212585212,0.382645828,0.217841053,4.165812051,2.206375652,1.054684568
OS01G0139200,94.59434474,53.75674314,86.80614605,90.13307354,72.35724211,81.28048594,65.35730239,48.58607408,56.94116876
OS01G0139600,0.531056819,3.390673833,0.842215263,1.111750207,1.546169403,1.71563646,0.751162853,2.985695545,1.062399625
OS01G0139700,0.761053751,1.271836538,3.299989312,0.860481348,2.33454877,4.593511171,1.722856522,3.133516953,4.642009467
OS01G0139900,0.978279801,0.57077519,0.324187637,2.345926758,1.954161235,2.242859448,0.534761447,0.410470967,1.444232127
OS01G0140100,43.0864909,10.60014877,48.93486235,5.95181539,4.28126622,8.827926643,14.80184487,5.809153146,13.75589338
OS01G0140400,7.801876505,4.502772005,9.8904905,2.616547373,1.229102028,2.691817392,6.47563036,2.058166434,4.343049979
OS01G0140500,288.5600889,238.2796866,449.9602335,186.6379381,247.1220065,248.030592,338.8292734,330.2328183,337.6635795
OS01G0140700,0.755246081,4.681248758,1.758149584,0.489430865,2.496710934,0.849767755,0.16392969,0.583670476,0.406991678
OS01G0141000,5.717387948,43.45606123,11.98891475,3.03309067,35.06954155,13.26920085,1.794070469,25.43558046,7.505770219
OS01G0141100,113.0440104,137.5417224,94.33555552,101.6092975,115.2593812,86.80802993,98.71492756,122.6407196,93.61440809
OS01G0141150,98.12532224,124.6614504,82.42371831,97.10317453,111.0783299,80.0663107,94.26333489,114.1027729,81.26575638
OS01G0141300,1.150846554,2.219102172,0.28889927,0.709383756,1.413362761,1.017363266,0.571789662,1.42300091,0.163961586
OS01G0141600,1.506189868,2.276008191,4.348714348,2.271930527,3.447355478,1.52021519,1.597824199,2.57971727,1.890459011
OS01G0141700,1.746321622,2.919046907,3.038368602,3.007886302,1.509845314,1.719423298,1.628330942,0.900372787,1.206114533
OS01G0141900,9.663619223,13.76631674,15.34474198,8.184838543,7.474390064,8.895940604,6.447542882,5.308628209,7.206126856
OS01G0142100,0.534819814,2.377929597,0.402861382,1.181753756,1.591920864,1.366556416,0.204273262,1.091691422,0.378309248
OS01G0142200,14.01480769,6.053061672,22.71464671,7.049465817,8.676164506,14.23968118,17.71341723,8.122414507,21.91972487
OS01G0142300,30.18867801,9.914606327,13.28053388,13.96368918,11.75376892,12.61314566,14.70976694,7.2833162,8.825100605
OS01G0142500,32.59724182,33.99761397,56.24955678,49.64420942,32.66002568,55.13298322,31.80872299,23.3146048,38.89308803
OS01G0142600,1.774578572,1.090249119,0.681464689,2.315713522,0.714807612,1.125132903,0.370395941,0.178570122,0.202212206
OS01G0142800,52.30598202,31.83533963,42.15282776,51.22742177,25.36998712,32.6485088,30.7780327,21.46001907,17.19408195
OS01G0142875,93.39434638,58.49809713,76.01365376,91.87991301,46.26377942,57.54995132,51.79513311,39.08739775,29.1274078
OS01G0142950,0.153526459,1.572317692,0.65306716,0.055872618,0.248444104,0.059583511,0.2094212,0.95104556,0.067773453
OS01G0143100,5.510686529,6.820889033,4.771942405,6.322316598,7.108606211,7.135543895,4.755307526,7.029607084,4.995217626
OS01G0143300,36.91010676,11.47945595,52.72051819,14.48278065,12.71035749,30.03063648,28.92664193,6.596008313,32.43014107
OS01G0143350,46.21240684,15.14668882,67.64327906,18.17970559,15.62598508,37.26091902,36.36532747,8.254357067,40.33013245
OS01G0143800,12.2812745,19.30837179,15.01939493,18.46038037,18.72351156,24.73399158,6.258538879,8.355895921,9.912161567
OS01G0143900,88.39634304,67.72350685,66.15450547,72.63823011,86.51484614,74.53666533,157.9202229,115.7932052,98.66865558
OS01G0144000,32.08304647,23.36567594,35.71108183,22.89798489,10.30046979,26.54081089,28.3279036,13.10260858,25.1023614
OS01G0144100,2.448689255,6.134940073,1.234318419,5.888087547,6.093342916,5.765002514,1.468748912,1.373718038,1.787689739
OS01G0144200,9.15877184,17.16328715,10.27906585,15.25051016,22.48961303,15.42478288,14.43229581,29.49535116,18.92180066
OS01G0144300,0.471622572,0.639726,0.721376822,0.109596247,0.12394071,0.220822283,0.23725619,0.921715198,0.188859077
OS01G0144340,8.347641127,8.771511159,9.751172366,7.492477276,5.793638655,7.628406086,6.357087871,4.080153724,6.506864608
OS01G0144380,0.494965874,1.087613098,0.640037596,0.857712204,0.635503824,0.718331052,0.348740672,0.245642349,0.380949038
OS01G0144600,10.87209074,31.46794589,20.5241481,11.55669587,17.56117529,13.58820788,12.42540791,27.60014984,19.34751566
OS01G0144700,13.42067628,37.14372439,20.64223408,16.74775791,24.91414062,22.1948766,27.55581818,59.37357091,42.86133047
OS01G0144800,1.439459414,0.51028156,3.061499464,1.854436757,0.922537834,4.622255905,1.210873558,0.228870852,2.114866257
OS01G0144900,0.645043684,0.280664439,0.788930769,0.328305334,0.311345226,0.228596697,0.176793409,0.667163579,0.616190102
OS01G0145200,2.11671166,6.340635562,2.766401837,2.392382598,2.471516414,2.78309847,4.770768917,7.64326964,4.677938761
OS01G0145600,2.260832977,8.678305812,6.052836541,2.470251415,4.4118349,3.106761407,7.542241693,14.32691659,6.809573482
OS01G0146101,5.312197387,13.18755842,5.11449959,4.828632382,8.798825571,5.87462221,15.5493792,21.15990184,15.09751227
OS01G0147200,21.80943057,30.53536398,30.68814645,24.47851457,26.62868786,13.81699946,21.46733458,21.1241622,15.34509132
OS01G0147250,2.953013622,0.419873504,1.389293091,0.569883471,0.268741285,0.459703756,2.869791759,0.41599589,1.019080202
OS01G0147300,5.11137536,1.036055716,2.917254385,0.901877258,0.577905106,0.962409053,5.013853715,0.5459158,1.99925869
OS01G0147700,57.70785739,74.4488008,120.7871885,35.51967083,22.7667297,45.59430875,21.77805016,17.84221086,32.95925745
OS01G0147900,627.2778586,203.3272096,402.0802511,443.2588726,224.9519957,459.7475959,638.2865387,188.2064159,482.62518
OS01G0148000,7.792433328,20.31160736,7.606517842,6.501184667,10.32952408,3.772501531,5.084068919,8.43882736,2.486284471
OS01G0148050,28.60186602,54.74247169,30.27049679,20.85535678,32.70147733,19.564081,19.22731295,27.94600465,16.30203846
OS01G0148100,2.918690467,15.83342996,10.98510188,2.624369917,6.99690626,4.172271095,6.552912646,15.63675227,6.771326931
OS01G0148400,25.74216291,13.43844082,23.65107087,18.65741052,11.03045717,18.93686114,19.01469167,6.872679251,15.98448655
OS01G0148500,22.7393038,27.75279193,33.93846952,23.52732892,27.84814228,26.81976715,18.09150285,18.30848975,20.34246419
OS01G0148700,41.59047036,28.30544176,52.87149599,36.85422582,32.18972821,44.01949279,28.103376,21.54626173,31.85947919
OS01G0149200,0.492950159,1.530411039,1.00404132,2.979406036,4.582946342,3.922048156,0.522655921,1.982140667,2.159365233
OS01G0149350,0.143638354,0.267261206,0.115950652,0.109614013,0.138905227,0.158498716,0.198391616,0.034002506,0.085429607
OS01G0149400,121.6764313,37.48745027,158.256748,52.36188045,52.61001328,72.73228228,82.57397649,44.52444616,75.32865701
OS01G0149500,0.215815483,0.171428006,0.485487757,0.670276601,0.341842432,0.383007408,0.16368856,0.119274712,0.222911675
OS01G0149600,74.63938836,41.78496737,74.76316514,27.99600272,32.30747607,34.67897942,72.49495249,37.20596214,59.18390972
OS01G0149700,0.141569781,1.222753793,0.748234161,0.414791945,0.386847848,0.237091464,0.15526007,0.409663442,0.150118529
OS01G0149750,0.152359888,1.315949133,0.80526276,0.446406385,0.381455253,0.255162003,0.150522214,0.42059785,0.161560201
OS01G0149800,44.18396897,153.4814582,86.65687172,274.4422297,246.7144423,259.6607771,81.7639197,223.6309751,214.8104272
OS01G0149900,5.515938196,2.913033047,4.172379561,5.936949834,5.442433244,3.16673101,5.318469066,2.899581874,1.920021643
OS01G0150000,30.4861903,5.060400793,38.06691029,14.55668017,9.28813615,23.08777829,30.55192705,6.69510855,27.66095699
OS01G0150100,7.7575002,9.667507606,11.01118535,5.730095306,5.641564609,8.550901503,6.958920408,4.680966219,7.478469071
OS01G0150200,29.73725157,15.66000726,26.83928717,17.53387858,23.63951643,27.69965439,43.33953975,14.93146491,37.36321298
OS01G0150400,2.672656952,2.304461985,0.75304438,0.291822709,0.278671721,0.286610562,1.024589987,0.238659098,1.18797458
OS01G0150800,0.204599469,5.192384636,1.049824171,0.164812667,0.194350175,0.209641927,0.255733185,1.375043673,0.380463756
OS01G0151100,17.78473459,14.82183388,24.75914253,19.41693261,16.53242108,21.11094888,18.96467519,18.51002678,19.72194225
OS01G0151200,13.07483495,17.82139263,12.52892856,18.40156438,20.44420136,19.90487933,11.71599702,15.5016011,14.39179872
OS01G0151400,58.50469738,12.6961353,67.01879626,69.41730542,12.91971484,52.85528538,34.8505504,12.74213928,31.61060476
OS01G0151500,35.59495956,4.631815371,22.53418835,30.40501811,2.215546126,17.18695118,18.05822661,0.898698089,9.447903856
OS01G0151600,9.546648072,21.10705267,9.672428435,9.217043241,15.18841787,9.789544281,8.742563686,20.53000474,7.455712648
OS01G0151700,4.904525445,2.061437509,3.138240271,1.064545978,1.210802227,1.602729673,3.824581358,0.880201307,2.091290967
OS01G0151750,4.847257882,5.250476219,4.107832771,1.984529167,0.816141599,2.745860729,4.413862543,1.436909437,2.254542189
OS01G0151900,0.512525788,0.301791721,1.212544948,0.642580317,0.864812701,1.052270025,0.299680095,0.491869926,0.842587324
OS01G0152000,0.191603548,0.504434999,0.311000416,1.176245821,1.404861598,0.68028474,0.091775952,0.280422735,0.111553004
OS01G0152050,0.164551197,0.740311181,0.388557178,0.948824243,1.300555619,0.675195711,0.098385074,0.159461221,0.089488279
OS01G0152100,0.936708719,0.290864116,0.534491198,0.097000502,0.125966748,0.12700695,0.378021592,0.091873486,0.194368288
OS01G0152300,172.6052987,99.55474362,213.0180037,103.8487787,98.91497533,120.7458735,177.5123461,98.68060119,164.2177623
OS01G0152500,0.343311048,2.213958764,0.560693283,0.154117143,0.469579577,0.210478473,0.342370143,1.101127516,0.559915348
OS01G0152600,0.158165587,1.194323923,0.648534795,0.297813123,0.265789723,0.153202695,0.139850186,0.504428386,0.290485769
OS01G0152700,59.20648254,31.69997492,58.30621169,57.53219469,51.44959296,49.20298003,85.75171859,64.72335388,69.1954605
OS01G0152800,0.08835669,2.471673566,0.358125359,0.054142136,2.17516188,0.304460991,0.059743793,1.136083407,0.106331197
OS01G0152850,0.097516656,2.727912745,0.395252327,0.059755068,2.181492642,0.336024558,0.06593745,1.216807293,0.117354586
OS01G0152900,159.029788,79.91566624,209.8713861,71.07788136,61.80346805,89.09185061,167.2547972,63.85827559,146.4370748
OS01G0152950,6.90623258,4.389941909,6.625269265,8.617812442,6.165548997,7.379604,5.891680752,4.599290534,4.958449356
OS01G0153100,256.9354124,112.6975254,342.2162439,133.5316494,98.66737718,150.9632782,262.6133575,109.0086568,227.2043491
OS01G0153150,0.093924698,0.427247318,0.364066274,0.32411477,0.170588028,0.323776192,0.33323425,0.097265024,0.267393901
OS01G0153250,0.411241736,0.895073431,1.493931141,1.514889377,1.148476245,1.131663341,0.883122116,0.469652354,0.578067864
OS01G0153275,0.303563421,1.021703328,1.448358684,1.548691119,1.076871673,1.124069257,0.849297437,0.460494671,0.475146734
OS01G0153300,205.0177473,83.82015066,259.7817758,97.87912458,74.57529271,118.8791656,213.8365566,69.2871201,191.6498497
OS01G0153400,8.886063082,7.254349942,11.43971411,7.230439405,10.71226117,7.6178009,5.704626632,7.509514114,6.936391612
OS01G0153700,2.659800729,2.400301338,4.002839259,3.004102546,1.679355385,3.49387634,4.168547385,1.476375795,4.356548874
OS01G0153800,1.156446311,0.554973252,0.597456459,0.219885798,2.388158885,0.246302181,0.331850708,1.694073314,0.387799718
OS01G0155000,94.46650066,74.96711677,35.73830229,96.0543086,139.3161489,75.46997749,79.94796837,89.9770259,38.86999444
OS01G0155300,8.678320224,3.45052156,2.777767156,0.151716006,0.253531686,0.135386211,5.419961592,0.482486319,1.437044919
OS01G0155400,29.02384577,19.73350369,25.36660616,25.57855104,16.87098723,20.31791009,20.78888471,15.15653913,19.44824179
OS01G0155500,23.11192022,24.36436712,14.8529713,36.51193855,50.21979202,27.99870126,10.76741228,22.17973894,8.428263777
OS01G0155600,119.4999467,168.2292476,206.6664787,76.37904148,112.7373006,112.4960602,82.11067914,123.7264437,100.8507928
OS01G0155800,39.57741686,27.77333778,83.64499657,790.3238705,30.43459017,467.2947038,93.35436259,16.69039216,162.3654666
OS01G0157800,1.982613043,2.660754278,1.853510578,5.941109134,5.740469514,5.489652338,2.654213272,2.811336225,3.886540609
OS01G0157900,86.03570013,99.50730635,56.51890921,78.15486395,100.1706021,82.7858471,80.49157879,111.9845652,70.97613446
OS01G0158000,13.25332987,22.27133101,15.28498613,13.49374019,21.62444747,13.7735927,12.40378058,16.32922137,11.60104547
OS01G0158100,3.107879201,7.093044037,3.969820129,5.767886818,9.845612587,9.958385075,1.191716378,4.987688224,3.876973455
OS01G0158200,38.73642017,6.195224909,18.49336844,19.88138851,13.39011875,19.97547982,23.1146605,7.824205812,13.12780128
OS01G0158400,3.688164571,5.659588209,8.509886515,19.26525255,2.528205114,13.11011534,4.582134106,1.287231232,5.583411602
OS01G0158500,4.166584034,25.25666259,4.818058512,1.400399996,3.593441959,0.928720407,3.418978714,14.79538575,2.099432047
OS01G0158533,4.17945438,27.16209868,5.269805501,1.718232714,4.015409782,1.052989808,3.839113343,15.483136,2.166769302
OS01G0158600,1.594953332,0.741463395,1.494871319,1.569145365,0.418120052,1.100344317,0.741443435,0.432509602,0.486167292
OS01G0158900,10.8212452,9.765932434,13.32320943,9.642299245,9.983011173,10.17591878,7.891173708,7.721660993,6.525495104
OS01G0159000,2.980739456,24.51585342,2.662224687,0.24306612,5.21725441,0.443572908,0.562821789,20.26344955,2.562959077
OS01G0159200,74.08524842,9.030686713,73.97685841,66.42331367,3.379978104,23.78928146,126.499812,4.811333129,90.68360289
OS01G0159250,73.90142752,3.737575989,59.02517144,59.82143506,3.787793725,21.4766788,113.4855555,3.527691857,78.08005054
OS01G0159300,48.60135682,109.7169808,25.528013,34.72012105,80.15691272,35.37811025,45.65475941,76.98756304,40.83246588
OS01G0159400,37.00053813,102.5750849,34.79421258,30.26505258,79.89045988,36.52170272,25.28783151,72.91295699,26.98027371
OS01G0159600,0.530284422,4.179131254,0.529970541,0.928801202,1.316200566,0.637649674,0.222651032,1.387035459,0.278745445
OS01G0159800,4.807070189,44.31019419,13.08260181,8.82591616,16.61505449,15.96936501,6.229273673,29.26863141,14.33783117
OS01G0160100,19.94596416,26.42713107,12.56145616,18.42566905,17.80584972,20.85321362,13.26171039,19.6447129,14.07763209
OS01G0160150,20.09220565,28.31842514,12.85867847,19.05520896,18.80669343,21.65009008,13.76089344,20.24648081,14.32744877
OS01G0160800,3.176211258,11.13514598,1.159130096,5.357444668,31.49397788,5.430074856,2.088129839,14.65102959,2.82214949
OS01G0162500,0.061674002,0.194752216,0.123517058,0.140211962,0.470203404,0.149733868,0.085989471,0.256224396,0.095851878
OS01G0162701,0.539987894,2.99606057,0.79683359,0.428602562,0.974920188,0.528567395,0.335361794,0.811451691,0.778026697
OS01G0162800,0.335356141,1.534284648,0.421929027,0.200103845,0.468349082,0.270679721,0.16069084,0.415544961,0.36974282
OS01G0162900,0.500004408,0.981904253,0.449353958,0.354526671,0.32498635,0.460118135,0.55161061,0.328562772,0.25518846
OS01G0163000,0.331058956,0.612578688,0.348163444,0.304941055,0.196262207,0.310706569,0.323396562,0.21484651,0.225502765
OS01G0163450,0.33917701,0.181564246,0.086059054,0.083442894,0.078631417,0.081504974,0.131006102,0.057349598,0.052518542
OS01G0164075,5.667410317,0.882117633,0.361223663,0.254152153,0.330046955,0.260435672,0.849167815,0.240718799,0.220440958
OS01G0164300,9.435377194,0.69956549,0.472255978,0.267901938,0.447689286,0.314037969,4.104135202,0.220967513,0.202353494
OS01G0164400,28.17469685,32.36297763,50.79483572,22.75170783,25.89144389,24.66461678,16.24895762,20.93016335,19.52681012
OS01G0164500,10.62756997,11.48573136,17.02845167,11.29459387,12.1703746,9.965572187,9.447222393,9.304547187,9.035625941
