CMZ__PLATE,QHB__PLATE,RSS1__PLATE,SCR__PLATE,SHR__PLATE,X35S__PLATE,polyA__PLATE
OS08G0425300,0.817637561,0.427184368,2.121863115,1.088662386,1.562041794,0.195952409,0.783682052
OS08G0425500,6.958532084,9.957820734,4.679073692,11.95419771,7.864245885,9.346004294,4.503387085
OS08G0425600,10.72513424,14.17218058,5.599653411,13.43039832,6.897247252,10.65903068,3.404817345
OS08G0425700,14.45588722,3.986553365,9.977097632,11.32261605,14.25764672,31.59643237,5.323492358
OS08G0425800,15.28449634,22.24442503,14.50601,14.8538034,15.75055657,20.89784292,20.93484462
OS08G0427100,0.34722963,0.052548232,0.047664487,0.23027739,0.189020845,0.066932443,0.035246231
OS08G0427300,17.29998966,17.12013541,19.13154784,23.59278304,15.2605388,16.1947281,16.07785181
OS08G0427500,25.95164198,10.65149513,7.271391915,21.82144802,29.13061338,6.717840114,10.14601096
OS08G0427700,33.22544693,35.51200296,59.62280523,37.51187174,36.54525724,18.74963722,30.87274766
OS08G0427800,18.91560373,54.32682641,27.15984447,6.644096846,12.15293359,31.7314735,29.18423462
OS08G0427900,33.75606308,42.79965097,35.26700219,48.85081462,34.27028835,28.85362748,39.88163224
OS08G0428100,4.028675109,3.599571589,4.086599992,3.826128255,1.811699888,4.46115333,4.036763962
OS08G0428200,1.830662101,12.27940138,0.909037345,1.676604855,1.593436913,0.487687632,0.425495135
OS08G0428300,0.167197468,0.318478787,0.083023919,0.102446533,0.241239807,0.122499583,0.164899204
OS08G0428400,41.75562005,22.79863802,21.99985633,44.34531246,46.73288866,29.91224421,16.75932973
OS08G0428800,82.57697687,79.14411986,78.98760818,89.75024771,101.6118505,32.82148633,55.33270153
OS08G0428900,36.47402946,9.619220715,12.43963782,29.82357747,29.01022996,12.61875751,14.88671181
OS08G0429225,1.465663298,0.743170446,3.044680104,8.753590057,4.098590486,1.935656,2.179793313
OS08G0429800,1.646847295,0.949464114,0.782753519,2.578452398,1.495589642,0.367368482,0.543855936
OS08G0430000,38.13518785,16.55277928,12.80475032,40.03867931,34.28003341,13.44672003,15.9347391
OS08G0430050,2.762667967,1.354595001,0.744911428,5.033987226,3.35082202,0.706920944,0.562371793
OS08G0430100,13.97993951,14.71469098,8.622444043,13.04369481,10.80515518,9.602094479,9.064751436
OS08G0430200,34.34645273,75.1763821,71.90381984,37.78317945,41.91614147,47.95389092,70.25063255
OS08G0430300,11.67255181,2.323045939,2.525095812,9.926121615,6.473262751,3.356572188,4.138263382
OS08G0430500,132.8444388,344.1856998,238.2718779,134.8183408,163.1269546,106.0878363,271.1043018
OS08G0430600,21.21316362,13.80741835,9.552800495,17.44479128,22.40444903,4.684967476,17.72708489
OS08G0430700,76.81519923,57.18736767,72.46668537,66.21483035,83.04162175,62.20649137,63.2595062
OS08G0430800,18.00548334,3.897832255,4.27530984,10.59151403,15.52478204,1.660452869,5.63679846
OS08G0431100,42.89615586,23.29150021,16.13380764,51.74319288,54.19993869,16.00531215,20.46886277
OS08G0431300,35.03820475,72.10188444,63.77175521,31.60151186,24.65500755,15.62150051,48.6947001
OS08G0431500,85.09700934,162.1320893,154.5259511,127.326933,94.85466904,99.00585461,180.921866
OS08G0431700,10.30630389,1.721254533,0.573541025,16.5921439,13.87524059,0.296173929,2.61026049
OS08G0431900,8.681159911,3.748489955,2.961904294,7.166165871,8.550963874,1.438234298,1.95823158
OS08G0432000,0.947848093,0.200783908,0.109836046,0.805466538,1.064871905,0.154609108,0.344413897
OS08G0432500,13.76644821,8.383447658,10.08527633,11.20356803,3.7418096,22.77075914,11.29731589
OS08G0432800,22.16152116,365.2232539,16.06758468,21.2043434,23.61905838,6.127929666,13.14440566
OS08G0433000,14.31208176,5.580702435,7.660904782,19.08231908,5.727987029,6.287115407,2.460031888
OS08G0433100,83.15621378,75.58947227,111.05923,85.4668383,75.0985398,77.55304143,106.5266695
OS08G0433200,17.69554325,6.194369688,5.225673425,31.75002121,20.09631873,6.414059402,12.41748766
OS08G0433300,1.429835674,3.146101778,2.615887705,0.636895792,1.833367766,7.299504978,1.157996853
OS08G0433400,1.264440918,0.689811019,0.308915122,0.470288476,1.327814358,0.191517038,0.61758587
OS08G0433500,60.68968091,13.89276652,15.4959875,60.63463074,42.2560339,12.08399847,13.74599072
OS08G0433600,26.19304396,20.92812667,18.52263287,23.29866347,31.47989912,10.39638173,19.47531384
OS08G0434000,0.991569432,1.114045525,0.619238581,1.359861181,1.418371425,0.377292404,0.397525905
OS08G0434100,52.20567083,144.2803105,125.8127011,61.40383068,50.5061514,151.1656444,78.597006
OS08G0434150,82.14967115,220.6666803,197.3960286,94.0719589,74.33240845,232.5449452,113.5663912
OS08G0434201,3.134364602,0.912593047,0.471526403,0.825213594,1.172264161,0.358783412,0.37149414
OS08G0434300,20.86700383,58.0084127,51.14839832,23.82532205,19.8393483,39.30108477,37.46493748
OS08G0434500,11.90869753,17.83475459,13.23410369,2.452698124,7.390047058,2.227255151,3.83268306
OS08G0434566,12.04303516,6.809425858,4.973557792,13.11133455,8.793868089,0.613893933,2.939502796
OS08G0434632,21.24920014,23.03006587,20.57985059,16.27759557,12.79289752,2.523926296,14.55125891
OS08G0434700,105.5230503,30.85072665,20.58224627,116.3488577,134.77652,22.82250127,42.01574109
OS08G0435800,12.07806488,5.617756703,6.158021133,21.73869675,15.55944496,4.227922335,11.78665445
OS08G0435900,26.82357634,12.44530438,38.02450931,38.49875324,36.58839053,609.2430525,64.46194908
OS08G0436000,29.8336939,31.38766258,28.3305464,26.96283964,23.43989296,31.57519963,20.2085135
OS08G0436100,33.32090626,45.91251537,28.58887293,39.27660908,44.74804714,26.37246762,28.97092625
OS08G0436600,2.2408927,1.563625322,0.923341986,1.638348075,4.038624805,2.526962528,0.977942918
OS08G0436800,114.5321826,150.4076057,158.0490135,104.0960636,95.39086252,77.82206566,228.0789636
OS08G0438400,3.346501563,2.193072928,2.365367762,2.083657446,3.131416648,4.632934883,2.061203684
OS08G0438501,4.127029485,2.543723496,2.516084423,2.518554214,2.260585515,5.785831427,2.034802389
OS08G0438600,3.982662666,1.23641656,2.482719308,5.6088109,3.254453917,3.078319355,1.766868722
OS08G0439000,7.629064003,1.957095983,0.963898249,4.546166585,11.66588796,0.193440312,2.009165836
OS08G0439100,69.8828023,46.26200842,46.62437457,75.63717868,55.53412769,68.79716517,37.76168598
OS08G0439150,19.30646053,60.74662418,34.41890572,32.38048207,42.98487123,40.89035749,35.42272386
OS08G0439600,4.374092038,6.48956592,6.856354091,4.414032154,3.48495925,5.039632028,2.186151321
OS08G0439900,1.413153356,3.68603508,4.429197422,3.437163981,2.253362374,1.307499374,2.173266682
OS08G0440000,15.92184501,41.67457114,20.57595959,14.87708621,12.23734165,19.2196884,26.21248668
OS08G0440100,64.51967849,192.1916052,93.33010576,79.86728377,61.20916435,114.3587912,94.91986747
OS08G0440200,5.980897294,4.8614785,3.285132235,1.809087991,3.09955262,2.073379827,1.958476107
OS08G0440300,15.64103684,18.36606872,13.98989038,19.37033643,13.97276491,12.42781345,12.52324441
OS08G0440500,28.99967662,58.26727966,43.82642515,24.91188723,22.41538893,24.01673281,31.411594
OS08G0440800,42.70972329,41.48149916,56.01494072,25.50345162,35.16188774,55.23287146,44.47319561
OS08G0440850,41.33346298,43.68789574,60.18846827,9.99071081,35.36433874,63.06534359,32.20608661
OS08G0440900,2.078272728,4.414653404,5.293913286,2.308407192,2.723522821,14.19376822,3.470853474
OS08G0441100,8.63877881,1.83728613,3.145803421,4.248423051,6.0323605,4.16404621,1.571751762
OS08G0441400,34.03301033,18.78969474,24.16278011,23.44861754,22.9379338,14.4666521,28.53982988
OS08G0441500,57.8365135,79.53030664,98.75096745,68.16053436,62.50857626,68.96918991,71.50413348
OS08G0441600,1.77657131,1.202630327,13.53170446,2.17962163,4.305702444,1.811373543,7.06110152
OS08G0442300,59.09174166,49.68743876,36.79724473,62.63689749,60.73925583,25.0329889,38.81962936
OS08G0442350,2.611123353,1.120406012,0.190134667,2.90303203,1.203880266,0.179954196,0.737453751
OS08G0442400,2.418069977,1.655131473,0.38403159,0.654656741,1.568305806,0.713840352,0.690741265
OS08G0442600,13.13553059,13.58484141,6.15218386,11.24575676,13.99992544,1.916951519,2.19442228
OS08G0442700,10.16170911,10.89617163,5.86233844,10.13729212,10.31450373,1.767861503,2.097015723
OS08G0442900,0.365455898,0.30592386,0.166988812,0.360931572,0.512724402,0.156924537,0.128872491
OS08G0443800,0.357533668,0.222465898,0.310382966,0.353107419,0.501609735,0.191162299,0.139399156
OS08G0444100,38.86124125,27.04992236,25.79464816,24.38256754,28.12094773,18.9778081,51.20060737
OS08G0444440,0.604049717,1.06676331,0.344860931,0.596571611,0.847464855,1.019277847,0.381963306
OS08G0444500,1.609329202,1.29805782,5.184188243,1.471582123,2.990693539,2.159046833,2.154110423
OS08G0445000,0.812250972,0.773085315,1.874417582,1.4218179,1.802284055,0.884877195,0.860017119
OS08G0445250,0.909971643,0.898724818,2.204529795,1.646224753,2.473988842,1.240446162,0.735788237
OS08G0445500,2.464595595,0.570608609,0.588815018,7.333525119,0.955811458,0.770301494,0.621525213
OS08G0445700,3.631067884,4.498223629,3.209369159,2.325595515,3.614706572,4.46659997,2.156796071
OS08G0446200,1.672147973,1.810839304,3.749042254,1.54762492,1.988734838,1.574474559,2.241717946
OS08G0446250,2.842109807,2.417064465,5.420146142,1.202442322,4.141349777,1.95400863,2.363226615
OS08G0446301,17.13516236,5.546007803,7.415338534,18.20580282,14.81408439,6.174296068,8.634787493
OS08G0446400,6.956060878,2.791584458,5.304091858,3.90537454,9.526265291,4.949009736,4.327115601
OS08G0446750,19.72724867,67.65584751,40.6748889,14.69675192,19.8090232,52.26498864,41.16419841
OS08G0446800,22.52322927,75.00997636,43.97847176,19.91547043,22.11157949,60.944705,52.34053881
OS08G0447000,102.6509016,104.6159751,166.9945284,144.8158338,154.8072822,259.2307383,98.8865931
OS08G0447200,0.887874594,3.98981172,3.746196587,2.139296359,1.470169789,4.133119045,1.788365548
OS08G0447300,51.82433745,25.23745835,15.15766357,55.21539747,65.16974056,14.28244016,20.83377366
OS08G0447500,8.284214869,14.67022891,6.780165787,6.476958701,8.868414266,6.293631027,6.749378327
OS08G0448000,25.46696047,8.951576163,30.02681767,17.39537247,27.25092968,52.86720443,15.49971527
OS08G0448050,18.39138156,7.476418159,29.06030953,10.69367885,14.07191468,51.44502319,10.76299485
OS08G0448100,2.112982626,3.97375788,7.357751042,6.977355495,1.37086407,8.246549577,5.38484547
OS08G0449500,116.737531,30.75188728,11.3753936,135.8408165,105.3983453,9.913423128,32.68324371
OS08G0449901,0.382402442,0.628467765,0.40704986,0.845367707,0.536499929,0.164201279,0.147179175
OS08G0450100,0.46196675,0.32420178,0.280090927,0.436091921,0.276759193,0.084704976,0.085208941
OS08G0450700,23.32056992,14.02504149,8.486157323,8.434615391,18.04122364,17.19226178,14.72288462
OS08G0450800,43.51779438,24.97238568,20.78425166,31.14386921,29.47523487,25.28548593,25.10944126
OS08G0451000,15.65193481,44.47013975,21.11315237,17.69867564,10.23471916,16.63223517,18.333426
OS08G0451200,10.19780461,3.428375291,4.882119554,13.4926206,17.91301131,7.064659965,9.412537471
OS08G0451201,3.530766152,2.414991212,2.891661441,10.30760528,9.84269344,5.81690422,5.948281221
OS08G0451400,30.02655829,10.92636218,10.05636029,30.97455771,25.88486511,10.38554092,15.84655025
OS08G0451500,1.973231218,0.442776495,0.215984165,1.102596888,1.517436388,0.168848135,0.514795279
OS08G0451700,45.24371582,8.688225399,3.804379378,52.18101399,43.70128844,1.701607889,13.52463309
OS08G0452100,1.094205542,15.02036414,3.953596591,2.024233436,2.186791971,0.670234449,0.941249103
OS08G0452200,0.920374435,13.78235236,3.909381609,3.326984729,3.856316552,0.276482649,0.772282389
OS08G0452500,11.43069416,13.01029294,20.14210136,16.353332,11.21088104,5.47551156,11.90488745
OS08G0452900,7.935895296,4.080789319,8.018183069,8.066159534,11.18143115,7.570506408,7.61636152
OS08G0453200,328.1173556,86.9348623,208.6526386,498.9006629,417.0485708,238.1157691,208.5230229
OS08G0453700,87.53711254,15.1235637,38.06951632,68.2489859,75.36548638,52.76952889,31.37666815
OS08G0453716,108.2651329,20.2660674,47.75904251,81.63903118,89.85152284,63.81397995,37.83450026
OS08G0453766,6.464470621,10.63961548,6.568429506,8.514026805,6.047527355,5.082781792,6.255580166
OS08G0453800,5.379210785,9.205726514,5.502328878,7.132142549,4.718465163,4.220525049,5.364058825
OS08G0454000,0.507822252,0.554641558,0.289923246,0.501535437,0.712460414,0.218055782,0.18072095
OS08G0454600,9.986883812,4.840080506,3.786942137,8.46911535,3.927432213,1.260595148,2.37087363
OS08G0455600,3.393243254,0.763665542,0.53879385,6.890411865,4.187766635,0.209292149,0.278427063
OS08G0455700,9.593531244,3.570927294,11.16568762,4.012735308,4.609115156,11.43524182,7.263137213
OS08G0455800,14.5084994,58.16147905,70.1727518,15.72560982,12.57465088,72.589044,42.96303654
OS08G0455900,0.714394015,0.44451284,0.36070106,0.705549853,1.002274819,0.521702265,0.319047507
OS08G0456000,1.718412922,1.323044866,0.366032534,0.268756795,0.632865119,0.336755819,0.241820073
OS08G0456600,0.52323203,0.859917273,0.38356965,1.961413824,0.734079902,0.455150146,0.186649174
OS08G0457000,1.072082906,0.08399869,0.079915558,1.245344259,0.313955151,0.439131319,0.117869421
OS08G0457100,0.688463198,0.428378072,0.347608463,0.679940058,0.965894608,0.295621904,0.243238412
OS08G0457300,1.008135163,0.553350555,0.553176861,0.584472655,0.83027758,5.906333488,0.341380343
OS08G0457400,13.02811696,7.512739872,7.484470705,10.3028405,9.514939321,10.07733958,3.99757277
OS08G0457600,21.23164618,14.22048978,14.38302828,14.52830984,24.84778993,18.73498707,12.50131599
OS08G0458200,4.218064346,3.049789078,9.558433025,12.96143953,10.39063357,18.90676906,11.07143045
OS08G0459100,3.549382698,5.747082486,3.410648628,2.272490402,4.895553817,2.430148296,2.115996805
OS08G0459300,15.04571675,55.74294139,55.06514008,18.05871968,25.2663326,13.07020354,35.20331531
OS08G0459333,15.83740463,59.36434701,58.30670216,19.49483358,27.27562961,13.95402,37.04660085
OS08G0459600,46.1494643,76.22440125,90.22486752,30.25971401,37.42848702,95.20439801,58.13163694
OS08G0460000,0.972120631,0.251637865,0.176273277,0.399410418,0.567385852,0.173654231,0.167269645
OS08G0460600,101.9286517,38.01342086,37.59492688,120.6364933,82.24315128,35.7245507,26.24243332
OS08G0460650,71.07004438,36.31752854,35.49583318,108.3713667,53.42676382,37.41774302,25.40886875
OS08G0460700,39.91666658,16.25116979,8.824638634,74.9968182,48.53602873,2.943660564,17.92878552
OS08G0460800,7.945968099,3.689237407,2.342334033,7.388437947,6.952408307,2.491890901,2.863093306
OS08G0460900,8.361972214,6.941303898,5.992894003,12.16680316,12.02811603,4.994176869,5.280788669
OS08G0461000,22.17010964,9.927038593,3.848729808,29.89117495,32.48961487,2.680795395,10.73499435
OS08G0461100,2.099128893,0.916501979,0.531425793,2.817602456,1.347698119,0.101684745,0.92084247
OS08G0461300,4.906495819,5.772332532,3.746126724,5.274748646,14.34274146,2.486962062,3.666262361
OS08G0461400,4.011758505,4.613572327,1.410368875,3.81203793,3.198143055,0.579671913,2.225478584
OS08G0461600,2.076474006,0.685556616,0.38741001,0.826248663,2.170447243,0.207418195,0.572788483
OS08G0461700,2.664196441,1.183572293,0.983068807,4.52337134,2.958882915,0.908673891,2.490930873
OS08G0461800,7.127099369,5.945190905,3.143273385,4.891036036,6.540720483,2.983126123,4.765291091
OS08G0462300,7.181393366,6.158110662,3.94988668,7.787791074,6.335724561,1.467845658,2.692642943
OS08G0462700,10.23987709,4.652249817,7.514114065,9.383370347,10.39709674,1.864746605,5.545083112
OS08G0462800,0.518785882,0.186589975,0.171203687,0.296163614,0.420717731,1.448285239,0.228782382
OS08G0462900,27.05310989,8.677085735,35.29040643,27.23163063,38.44667659,20.37278488,52.86117058
OS08G0463500,0.917085216,0.25691664,0.554895684,1.038944449,0.430588939,0.460291035,0.223200103
OS08G0463900,1.106993385,0.89930773,0.653241678,3.529557986,0.678836644,3.887386249,1.313301264
OS08G0464000,34.83401418,105.5827223,94.90840383,36.4080271,40.96222809,71.81330293,57.28508881
OS08G0464400,7.231174385,8.758552346,9.274278691,6.239978392,6.762666922,11.60129584,6.6569062
OS08G0464950,10.60926766,12.17252085,2.672662449,13.22734861,11.31407932,1.960035351,1.628010029
OS08G0465000,5.557443544,5.296934025,0.425211004,3.086615455,6.054982154,0.601223115,0.367804287
OS08G0465300,0.93544572,3.225650562,0.197385586,2.153441469,1.952715902,0.138729958,0.19029415
OS08G0465400,0.938655897,3.236720056,0.198062956,2.160831453,1.959417055,0.139206039,0.192323011
OS08G0465700,1.016083912,0.681497411,6.53795608,1.284286548,0.521403059,32.26188188,2.635128976
OS08G0465800,32.10998132,50.98554014,56.56014816,45.16887845,58.21673911,104.3088066,49.33139975
OS08G0466050,0.909845867,0.380035886,0.379510077,0.745401566,0.681907889,0.159247282,0.523862816
OS08G0466200,5.881300398,1.658083282,5.347948024,7.673239381,11.01576815,20.66364728,3.03421102
OS08G0467100,3.556593884,1.821797172,1.107037455,2.158578471,2.009293959,0.146040519,0.490293385
OS08G0467300,5.073082796,8.176275569,8.408718427,2.132228037,8.408992668,6.968513984,5.171386783
OS08G0467400,17.09645261,31.36019975,20.93882532,19.74364717,16.51167152,16.62528431,19.41061849
OS08G0467500,1.69009211,2.081563428,3.214595668,1.43522625,2.872420864,1.28893563,1.596120846
OS08G0467600,4.623121951,12.09422915,11.70565864,3.655139159,7.683100432,7.836501909,6.618726797
OS08G0468100,59.91632497,11.24837829,58.30277151,55.69691717,53.18921474,94.64122509,24.63374053
OS08G0468200,66.75815785,13.90669973,61.49982941,60.29650637,53.53050468,99.10709097,23.53755398
OS08G0468400,2.553980516,8.410020739,6.533182363,1.083183258,2.456579125,3.14543733,4.581590831
OS08G0468700,41.28993481,8.784631521,41.6293189,30.65272378,28.61642357,67.06583673,16.03142706
OS08G0468801,61.99332034,13.95554647,62.13204148,45.56051048,44.45552137,96.20301278,22.85509
OS08G0469050,0.451209757,0.400134108,0.401768991,1.879297601,0.857547274,0.512148893,0.331106577
OS08G0469100,0.463028811,0.410615278,0.412292986,1.928524194,0.880009992,0.525564195,0.33977963
OS08G0469500,6.172330762,5.187931079,5.46929308,5.251701717,11.68429368,0.79662613,4.532928774
OS08G0469600,4.353745476,1.576935008,0.867334705,7.85859675,2.092720029,1.381147956,1.792909185
OS08G0469700,30.78917651,9.339504477,12.33847049,22.00468416,24.94228634,9.482037713,9.195032432
OS08G0469750,21.4195174,5.672782432,9.248937143,8.523083766,6.065350733,9.438324716,3.282342379
OS08G0470000,1.759244927,0.275650145,0.319126287,0.703391531,1.963867902,0.205805879,0.173783244
OS08G0470200,47.89688353,53.06308115,105.5462356,39.40803243,40.29099035,107.5616466,56.47922801
OS08G0471800,5.303708352,5.757216574,8.347489934,7.036439598,6.602834963,2.181443401,5.523862972
OS08G0471850,4.961600723,6.006875463,8.206090787,7.321875707,3.490944772,2.442694218,5.22491042
OS08G0471900,23.19306174,26.79618561,20.31514908,26.85575449,25.71092327,21.1097214,17.67858493
OS08G0471950,33.30690609,34.93912819,23.74095281,17.16752984,28.33248892,22.69138246,17.63045629
OS08G0472000,6.895245937,9.60156514,5.031899887,3.413980368,4.898469984,6.620037567,4.814394583
OS08G0472400,3.312508192,6.66018748,3.910712388,2.739557434,1.288238392,1.225638837,1.286512311
OS08G0472600,32.21468458,24.69236262,18.73840699,21.9063874,25.93184845,18.07767829,24.52901589
OS08G0472800,14.24646316,18.70311893,11.07494615,19.62408381,27.02758547,2.049739862,7.857603323
OS08G0473200,12.92196489,20.38300618,12.77577908,14.8149215,19.78733823,2.269469481,6.739572209
OS08G0473600,0.686821331,0.44120179,0.156375322,0.222738984,0.316413751,22.88565722,0.135140191
OS08G0473800,0.22728773,0.248242806,0.128264222,0.22447392,1.543710359,3.958113974,0.113326567
OS08G0473900,0.511414878,0.219563987,0.172845361,0.198541056,0.282039178,4.66849661,0.113367267
OS08G0474000,1.759981449,0.709554371,0.207834996,0.9423614,1.79257148,0.930584592,0.257143395
OS08G0474600,14.63343761,5.611121183,2.249061517,21.70786168,17.90250386,0.897029866,5.231704594
OS08G0474700,17.63447694,30.03260609,31.33723951,23.62689291,19.11237079,31.68894687,18.31479695
OS08G0474800,0.379722945,0.23627259,0.165509844,0.375021994,0.53274067,0.16305072,0.135456108
OS08G0474866,2.270814107,1.507827278,1.866842976,1.115970715,0.475185651,2.519646508,1.015445254
OS08G0475000,0.305429325,0.285585914,0.355966681,0.450874414,1.203707419,0.205944567,0.135748283
OS08G0475100,0.71523824,2.954401237,3.034175614,0.305087111,0.930173428,5.31818369,0.714580356
OS08G0475400,24.33250679,36.18455049,66.94440037,28.80446805,21.39491959,40.69682884,36.15900297
OS08G0475500,1.347559185,0.529229412,3.83229891,0.840015632,3.345872233,1.275385774,1.17633543
OS08G0476000,26.33975723,9.519821108,5.623826426,23.63413613,21.69410884,0.982653184,1.976822187
OS08G0476050,4.231701171,1.988978008,1.412091591,4.03191792,3.094053959,0.471808875,1.685604014
OS08G0476100,32.68358063,15.02776609,7.172974275,34.48106981,28.50296696,1.683702181,4.301066541
OS08G0476300,3.975336498,2.039204327,0.795809072,4.300758932,10.20621773,1.094806718,1.225326423
OS08G0476400,18.40745518,27.3770093,25.25288382,30.04236715,17.27543555,21.93187245,26.10472821
OS08G0476700,1.534951637,0.560656337,0.392741886,0.889897795,3.551079844,1.917948817,0.516309238
OS08G0476900,5.489793728,3.375680561,11.01433046,4.176487393,9.98318982,14.28862825,10.60430388
OS08G0477100,1.613092951,0.831863116,5.30411695,1.862266627,2.920350645,6.333784533,2.909680613
OS08G0477500,64.41010189,11.80051919,57.79587692,91.684474,62.22578043,34.05297376,53.43853275
OS08G0477600,4.242931295,2.852305468,1.134200215,5.461283403,10.22256453,1.646192854,3.464186047
OS08G0477800,37.66602171,26.395959,21.08898546,39.31619657,44.84847173,14.88666739,23.34342698
OS08G0477900,0.858765649,17.3617422,0.509908514,0.526189567,2.099725582,0.333394055,0.374966221
OS08G0478000,10.76620703,8.180548621,60.82700525,12.03548474,11.13018638,79.81860422,89.40762055
OS08G0478100,7.390324334,8.183735764,6.649345533,7.63491616,7.654551533,6.824863896,5.690411971
OS08G0478200,331.4604327,563.5539506,486.7187516,320.2751385,280.8123564,296.8777984,555.7451615
OS08G0478466,0.284365234,8.606766734,0.339388131,0.280844806,0.398956469,0.364555915,0.204089183
OS08G0478500,33.82265066,15.50799491,12.64324382,35.23211546,34.4254851,10.02128442,13.39842355
OS08G0478700,86.16178933,70.18401529,105.2223521,92.22345934,102.4999781,109.9395805,97.95263567
OS08G0478800,11.33005176,4.988562362,3.34999126,22.74842168,11.07520959,5.211941132,5.520490048
OS08G0479300,12.44346101,9.528638019,7.431585082,12.37194542,12.60885635,2.599989585,4.542777889
OS08G0479400,0.458558936,0.124820898,0.147058697,0.198121085,0.281442585,0.107257112,0.07512284
OS08G0480000,109.8070437,20.27546081,34.03794753,87.7180142,115.3239411,37.0130179,31.6107745
OS08G0480050,111.2332575,23.82266931,38.78186215,91.18663737,128.9940278,40.81047013,34.2975234
OS08G0480100,234.6203644,150.8356213,195.8951505,208.8700698,188.2074322,186.6867331,201.7443524
OS08G0480200,0.451898349,0.305042206,0.652669888,0.679208711,0.372173377,1.072797031,0.322211253
OS08G0480400,0.348340883,0.21674593,0.19887297,0.514220406,0.488712515,0.254383749,0.131506438
OS08G0480500,48.44021676,19.4198776,16.40878657,45.35162321,50.38446579,6.453566886,29.04763003
OS08G0480800,150.79249,244.8224708,288.3562954,164.8184889,120.3452667,154.2119559,164.3738996
OS08G0481000,3.291995338,1.277830089,1.628316198,1.817731589,2.301211411,2.1854796,1.536442612
OS08G0481100,14.18185568,3.828374581,7.246996307,13.66653666,10.89046686,9.848536286,8.177018424
OS08G0481200,0.168746985,0.104998362,0.07355175,0.166657906,0.236747299,0.072458927,0.059786581
OS08G0481300,0.196347423,0.122172007,0.085581953,0.193916652,0.275469943,0.084310388,0.069565339
OS08G0481400,44.66631489,10.86348803,15.20050635,42.09893191,43.32394759,19.23942089,17.32373573
OS08G0481500,5.675967876,1.706792559,0.668450808,0.961449591,5.946327902,0.856585145,3.314647372
OS08G0481700,0.382402442,0.320109845,0.377658319,0.564502038,0.536499929,1.168808411,0.25976299
OS08G0481800,39.49110822,40.10694524,71.08919552,30.70180409,32.35342122,45.68020195,46.71818034
OS08G0481950,11.80404286,30.15909,12.02166642,16.00690448,11.7531004,24.91238914,12.04655927
OS08G0482025,19.89575354,44.63642503,19.58691295,21.88706282,16.08950744,42.75151838,17.90423578
OS08G0482100,30.5541075,21.83943659,19.54277286,29.58033181,35.1950935,30.09330905,23.7709445
OS08G0482300,2.636408349,23.62318512,16.32427345,3.360592035,4.598834428,6.648301403,9.179682036
OS08G0482500,8.554115069,2.505255093,0.646052937,4.253526294,10.57253164,0.536711608,4.343062471
OS08G0482600,12.08032788,19.55243834,20.67693937,7.909369771,9.773611251,31.67192784,5.535671894
OS08G0482700,181.9046883,231.5364761,296.3843993,179.1944653,206.7269368,227.0758462,199.2765018
OS08G0483100,128.5106607,41.21715867,14.65756696,132.2143538,104.7793646,8.870799231,20.92733035
OS08G0483200,0.442321145,0.63579278,0.72368191,0.586760927,1.105859092,3.527072062,1.178389408
OS08G0483600,29.80752844,24.34318467,20.12708862,32.46332352,40.54427314,32.60116742,20.16059938
OS08G0483800,0.415036348,1.160600972,0.245692251,1.120288638,2.503089868,0.429881535,0.356128606
OS08G0483900,0.42534423,0.167046226,0.346497347,0.265142938,0.808388513,0.233713824,0.114614106
OS08G0484100,8.475585118,1.491033571,0.927104263,11.49268764,6.564457036,0.624373727,2.679212909
OS08G0484200,0.394364433,8.084081738,0.373024584,0.637315261,0.349217801,1.827467884,0.274228569
OS08G0484300,12.11183756,14.95695853,6.446647797,9.863983508,5.90163525,3.437161679,12.64521579
OS08G0484400,4.16346394,2.609496807,1.821152921,3.016020598,4.436815388,2.397002956,1.867738893
OS08G0484450,3.691629951,2.50141656,1.575294705,2.582489221,4.45525028,2.272745278,1.729863691
OS08G0484500,33.70460768,23.87926611,42.30532036,23.62706122,26.42735548,61.24598788,37.99420487
OS08G0484533,35.0240913,25.62805793,43.48876464,22.61588636,26.63991595,65.47421966,39.44881659
OS08G0484600,30.26053604,34.22076683,32.96003753,29.88419591,32.53264213,43.37216603,28.38880419
OS08G0484633,31.79605666,40.49568731,38.34740033,25.77407047,24.90663274,51.94008291,31.54355019
OS08G0484700,17.64452977,15.83688713,9.837966401,15.79060406,8.017114506,8.833118677,7.661862345
OS08G0484800,1.875850115,3.393558088,2.399355613,3.311264999,3.40205406,2.927663048,1.66995197
OS08G0485000,2.604469779,68.77491398,13.20838061,5.310081633,1.620259518,2.573975404,4.432087939
OS08G0485400,36.3440796,10.74593642,43.39029192,27.96739146,33.22703326,60.56944918,46.79467388
OS08G0485500,0.504855187,1.758919889,0.217256247,0.292692947,1.167972355,0.185450443,0.177106977
OS08G0485600,14.60714688,9.579871299,7.936173155,14.1622063,13.71095957,6.228639953,6.876658061
OS08G0485700,11.44968719,9.275054639,7.46262964,9.478047117,12.23470602,7.470501209,8.052772332
OS08G0485900,1.137304676,0.905619125,0.243465772,0.753091819,0.610106484,3.285225121,0.24955116
OS08G0486100,56.7026582,25.29687648,20.96099161,52.75611474,48.51272915,21.42686454,17.73886135
OS08G0486200,73.54194247,84.74716502,86.45077249,85.66135317,66.7288521,60.91367926,88.38162906
OS08G0486233,22.12231124,5.10494649,2.896438824,14.94977058,5.601252036,1.240773578,2.487428074
